,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
2016,000820,神雾节能,0.1,0.42,14.0412,0.2074,0.0007,49.0953,0.1705
2017,000050,深天马A,0.1,0.14,14.4882,1.4579,0.0025,1040.3844,1.8117
2018,600980,北矿科技,0.1,0.53,11.8695,0.2545,0.0019,47.7072,0.3669
2019,002232,启明信息,0.1,0.61,20.1835,1.0433,0.0025,168.9328,0.4134
2020,000709,河钢股份,0.1,0.16,7.1962,43.8036,0.0041,26861.4335,2.5296
2021,000150,宜华健康,0.09,3.27,27.6654,0.6874,0.0021,20.9796,0.0647
2022,002555,三七互娱,0.09,1.28,18.075,0.7344,0.0054,57.1452,0.4264
2023,601218,吉鑫科技,0.09,0.92,19.7037,2.0914,0.0046,225.4952,0.5002
2024,002164,宁波东力,0.09,0.9,22.5919,1.0156,0.0022,112.4596,0.2523
2025,600629,华建集团,0.09,0.74,22.8711,0.7268,0.002,97.3167,0.2796
2026,601599,鹿港文化,0.09,0.21,12.2395,0.866,0.0027,404.905,1.2732
2027,000949,新乡化纤,0.08,0.19,9.7887,1.5136,0.0018,784.9655,0.9466
2028,300282,三盛教育,0.08,1.01,37.7229,0.2401,0.0043,23.7705,0.4303
2029,002426,胜利精密,0.08,0.26,12.3911,1.1262,0.0028,429.3918,1.0723
2030,600200,江苏吴中,0.08,0.11,10.2701,0.8216,0.0013,745.9805,1.196
2031,002665,首航节能,0.08,1.94,24.2922,1.3494,0.0101,69.2048,0.5189
2032,300050,世纪鼎利,0.08,1.86,42.1452,1.3755,0.0063,73.7558,0.3414
2033,300025,华星创业,0.07,0.21,38.9964,0.2455,0.0015,113.6018,0.7282
2034,002431,棕榈股份,0.07,0.4,18.694000000000003,1.591,0.0041,392.2444,1.0214
2035,300174,元力股份,0.06,0.35,17.2387,0.3144,0.0023,89.4207,0.6575
2036,000955,欣龙控股,0.06,0.98,18.4231,0.4692,0.0011,47.5496,0.1148
2037,300173,智慧松德,0.06,1.28,29.344,0.366,0.0032,28.574,0.2523
2038,000652,泰达股份,0.06,0.1,17.2759,1.3123,0.0008,1237.0873,0.8383
2039,603333,明星电缆,0.06,0.55,22.1389,1.0688,0.002,191.6649,0.3685
2040,002356,赫美集团,0.06,0.68,26.4657,0.5894,0.0073,86.2148,1.0776
2041,000036,华联控股,0.05,2.19,49.6851,1.0253,0.0009,46.661,0.0415
2042,000557,西部创业,0.05,7.08,49.4454,0.0767,0.0001,1.0816,0.0015
2043,300101,振芯科技,0.05,0.91,65.8903,0.4299,0.0015,46.9077,0.1687
2044,600099,林海股份,0.05,0.49,8.4794,0.27699999999999997,0.0012,55.5557,0.2535
2045,600316,洪都航空,0.04,0.61,13.6547,1.8563,0.0025,299.785,0.418
2046,002350,北京科锐,0.04,0.3,27.2138,0.4578,0.002,148.7749,0.6815
2047,002321,华英农业,0.04,0.12,9.5791,0.4744,0.0016,377.6881,1.2846
2048,300292,吴通控股,0.04,0.38,17.8512,0.1464,0.0021,38.4614,0.5766
2049,600966,博汇纸业,0.04,0.12,13.7053,1.3732,0.0027,1072.8466,2.126
2050,600584,长电科技,0.04,0.1,20.3865,1.137,0.0013,1123.7251,1.3171
2051,002123,梦网集团,0.04,0.42,51.98,1.0062,0.0019,234.5275,0.4653
2052,600566,济川药业,0.03,0.28,29.6696,0.1857,0.0013,66.188,0.4789
